"","year","dia_year","tmed"
"208","media_historica",208,23.6013496281274
"209","media_historica",209,23.7467653598688
"210","media_historica",210,23.8862424520504
"211","media_historica",211,23.7096284533226
"212","media_historica",212,23.5871479400407
"213","media_historica",213,23.6491700812408
"214","media_historica",214,23.7055891403493
"215","media_historica",215,23.9482084397736
"216","media_historica",216,23.9832587256642
"217","media_historica",217,23.9284414375529
"218","media_historica",218,23.7631825873606
"219","media_historica",219,23.5987727527325
"220","media_historica",220,23.3769632429381
"221","media_historica",221,23.1641769244834
"222","media_historica",222,23.1440831824374
"223","media_historica",223,23.4246479062564
"224","media_historica",224,23.5227495127014
"225","media_historica",225,23.346415691975
"226","media_historica",226,23.4061147186606
"227","media_historica",227,23.5550495681987
"228","media_historica",228,23.3391926335478
"229","media_historica",229,23.2933474076855
"230","media_historica",230,23.5115108677742
"231","media_historica",231,23.6356106274904
"232","media_historica",232,23.6628136080793
"233","media_historica",233,23.5402138337341
"234","media_historica",234,23.2303367320973
"235","media_historica",235,23.1607604662061
"236","media_historica",236,22.9097170910243
"237","media_historica",237,22.8739937940435
"238","media_historica",238,22.9182350657024
"239","media_historica",239,22.7628769080742
"240","media_historica",240,22.7046161725174
"241","media_historica",241,22.4348073111251
"242","media_historica",242,22.2483772745042
"243","media_historica",243,21.9763277376028
"244","media_historica",244,21.8283963893584
"245","media_historica",245,21.9343593962324
"246","media_historica",246,22.0352362128995
"247","media_historica",247,21.9305103315557
"248","media_historica",248,21.8561443974267
"249","media_historica",249,21.8450603142277
"250","media_historica",250,21.7167019579369
"251","media_historica",251,21.6592846614669
"252","media_historica",252,21.4874123114587
"253","media_historica",253,21.253624214726
"254","media_historica",254,21.2611444273385
"255","media_historica",255,21.1595944494108
"256","media_historica",256,20.9947908358093
"257","media_historica",257,20.7033454630062
"258","media_historica",258,20.4982030416849
"259","media_historica",259,20.4005319247343
"260","media_historica",260,20.1812715335717
"261","media_historica",261,19.8723043221724
"262","media_historica",262,19.921305235263
"263","media_historica",263,20.1247967120235
"264","media_historica",264,19.9818843599543
"265","media_historica",265,19.6828037464115
"266","media_historica",266,19.3252489085791
"267","media_historica",267,19.2523122591918
"268","media_historica",268,18.9630767100933
"269","media_historica",269,18.6298124271184
"270","media_historica",270,18.5971668518855
"271","media_historica",271,18.6958122862096
"272","media_historica",272,18.7920375375001
"273","media_historica",273,18.8214937463636
"274","media_historica",274,18.8421679192577
"275","media_historica",275,18.6217710885944
"276","media_historica",276,18.3794195879939
"277","media_historica",277,18.1275126613906
"278","media_historica",278,17.9219576498213
"279","media_historica",279,17.6431480812635
"280","media_historica",280,17.3730641836818
"281","media_historica",281,17.4139076136723
"282","media_historica",282,17.1291670052758
"283","media_historica",283,17.0868144130351
"284","media_historica",284,17.3161626856627
"285","media_historica",285,17.2703984792131
"286","media_historica",286,16.7664727024392
"287","media_historica",287,16.3165312821721
"288","media_historica",288,16.0512156545501
"289","media_historica",289,16.0259898324439
"290","media_historica",290,16.0306312513188
"291","media_historica",291,15.8606569824236
"292","media_historica",292,15.7111922811631
"293","media_historica",293,15.670297563798
"294","media_historica",294,15.5578983327014
"295","media_historica",295,15.222508187379
"296","media_historica",296,15.0949193498704
"297","media_historica",297,15.2523845807286
"298","media_historica",298,15.4428421832703
"299","media_historica",299,15.3505005687818
"300","media_historica",300,15.2977633168268
"301","media_historica",301,15.311581002151
"302","media_historica",302,15.0873462197895
"303","media_historica",303,14.6248722789147
"304","media_historica",304,14.492248710124
"305","media_historica",305,14.4842487251092
"306","media_historica",306,14.3572805634143
"307","media_historica",307,14.0520190842064
"308","media_historica",308,13.5078378473063
"309","media_historica",309,13.007913631632
"310","media_historica",310,12.998060596197
"311","media_historica",311,13.0322107900091
"312","media_historica",312,12.9325772208874
"313","media_historica",313,12.7086885986409
"314","media_historica",314,12.6313970612449
"315","media_historica",315,12.4851849574259
"316","media_historica",316,12.5066631238504
"317","media_historica",317,12.3937438343177
"318","media_historica",318,11.9220426496999
"319","media_historica",319,11.4126521329634
"320","media_historica",320,11.2327313443967
"321","media_historica",321,11.2664934881129
"322","media_historica",322,11.3198383175962
"323","media_historica",323,11.2479333076699
"324","media_historica",324,11.247887206981
"325","media_historica",325,11.0306874205951
"326","media_historica",326,10.801729750425
"327","media_historica",327,10.5246806265038
"328","media_historica",328,10.4017643364285
"329","media_historica",329,10.307319357967
"330","media_historica",330,10.1482797980974
"331","media_historica",331,10.0725310949252
"332","media_historica",332,9.85267260155884
"333","media_historica",333,9.66915686833416
"334","media_historica",334,9.67025773910974
"335","media_historica",335,9.43892212431123
"336","media_historica",336,9.41883467555243
"337","media_historica",337,9.24234479654334
"338","media_historica",338,9.42095078274994
"339","media_historica",339,9.65782417895682
"340","media_historica",340,9.45586495606829
"341","media_historica",341,9.39351775202906
"342","media_historica",342,9.58553503852101
"343","media_historica",343,9.39504361190002
"344","media_historica",344,9.35462044239705
"345","media_historica",345,9.38132776353041
"346","media_historica",346,9.50253085749905
"347","media_historica",347,9.41727540455984
"348","media_historica",348,9.30607717239796
"349","media_historica",349,8.88045003188792
"350","media_historica",350,8.80383115013661
"351","media_historica",351,8.80412930905439
"352","media_historica",352,8.85109441879611
"353","media_historica",353,9.0136443003833
"354","media_historica",354,9.00273812998639
"355","media_historica",355,9.21277452454738
"356","media_historica",356,9.30388011661498
"357","media_historica",357,8.90257389188845
"358","media_historica",358,8.91187719273821
"359","media_historica",359,8.75536170191413
"360","media_historica",360,8.69388739840957
"361","media_historica",361,8.55727367543737
"362","media_historica",362,8.3528471876408
"363","media_historica",363,8.35819058872446
"364","media_historica",364,8.64256474001676
"365","media_historica",365,8.53628916101923
"366","media_historica",366,6.95477569215478
"367","2023",1,12.6004347826087
"368","2023",2,10.5124463519313
"369","2023",3,9.68078602620087
"370","2023",4,9.66077586206896
"371","2023",5,9.25627705627706
"372","2023",6,8.46103896103896
"373","2023",7,9.2073275862069
"374","2023",8,12.2418103448276
"375","2023",9,11.2310344827586
"376","2023",10,10.512987012987
"377","2023",11,10.110480349345
"378","2023",12,9.38793103448276
"379","2023",13,9.81471861471861
"380","2023",14,9.86923076923077
"381","2023",15,9.06909871244635
"382","2023",16,8.9943231441048
"383","2023",17,9.26315789473684
"384","2023",18,6.17685589519651
"385","2023",19,6.6595652173913
"386","2023",20,9.42052401746725
"387","2023",21,7.34069264069264
"388","2023",22,5.4025974025974
"389","2023",23,4.6904347826087
"390","2023",24,4.53842794759825
"391","2023",25,5.5061135371179
"392","2023",26,5.85676855895197
"393","2023",27,5.65474137931034
"394","2023",28,5.34377682403434
"395","2023",29,4.75108225108225
"396","2023",30,5.51545064377682
"397","2023",31,6.72851063829787
"398","2023",32,7.35400843881857
"399","2023",33,7.80893617021277
"400","2023",34,8.44017094017094
"401","2023",35,9.07081545064378
"402","2023",36,9.06752136752137
"403","2023",37,7.30858369098712
"404","2023",38,6.37456896551724
"405","2023",39,7.73290043290043
"406","2023",40,7.52034632034632
"407","2023",41,6.84112554112554
"408","2023",42,7.30987124463519
"409","2023",43,8.22789699570816
"410","2023",44,9.17662337662338
"411","2023",45,9.79358974358974
"412","2023",46,10.2564102564103
"413","2023",47,9.98138528138528
"414","2023",48,10.2363636363636
"415","2023",49,11.3581896551724
"416","2023",50,12.1502164502164
"417","2023",51,12.8100436681223
"418","2023",52,12.6012931034483
"419","2023",53,11.1030172413793
"420","2023",54,7.75633187772926
"421","2023",55,6.57844827586207
"422","2023",56,6.45107296137339
"423","2023",57,7.24401709401709
"424","2023",58,4.95646551724138
"425","2023",59,5.46406926406926
"426","2023",60,4.97715517241379
"427","2023",61,5.94420600858369
"428","2023",62,7.20343347639485
"429","2023",63,8.11939655172414
"430","2023",64,8.11587982832618
"431","2023",65,10.3866379310345
"432","2023",66,12.3220779220779
"433","2023",67,14.7489270386266
"434","2023",68,14.7844827586207
"435","2023",69,15.110480349345
"436","2023",70,15.9135371179039
"437","2023",71,16.6363636363636
"438","2023",72,15.5238095238095
"439","2023",73,12.908658008658
"440","2023",74,13.4349344978166
"441","2023",75,14.6239130434783
"442","2023",76,13.5478260869565
"443","2023",77,12.7265217391304
"444","2023",78,12.6109170305677
"445","2023",79,12.9721739130435
"446","2023",80,13.6137931034483
"447","2023",81,14.182683982684
"448","2023",82,15.1800865800866
"449","2023",83,14.5730434782609
"450","2023",84,14.5921739130435
"451","2023",85,15.1109170305677
"452","2023",86,13.5747826086957
"453","2023",87,14.8812227074236
"454","2023",88,17.1030434782609
"455","2023",89,16.982096069869
"456","2023",90,17.0126637554585
"457","2023",91,14.3379912663755
"458","2023",92,12.7497816593886
"459","2023",93,12.2229074889868
"460","2023",94,12.6302631578947
"461","2023",95,12.4162280701754
"462","2023",96,13.5065217391304
"463","2023",97,14.2191304347826
"464","2023",98,15.4513043478261
"465","2023",99,16.025327510917
"466","2023",100,17.0646288209607
"467","2023",101,16.6486842105263
"468","2023",102,14.6401746724891
"469","2023",103,12.2855895196507
"470","2023",104,14.2874458874459
"471","2023",105,15.7186956521739
"472","2023",106,15.4169565217391
"473","2023",107,14.9724890829694
"474","2023",108,14.7324675324675
"475","2023",109,15.834632034632
"476","2023",110,16.4333333333333
"477","2023",111,16.156768558952
"478","2023",112,15.4883116883117
"479","2023",113,16.1295652173913
"480","2023",114,17.3560869565217
"481","2023",115,18.9640692640693
"482","2023",116,19.7886462882096
"483","2023",117,20.6868421052632
"484","2023",118,21.0466960352423
"485","2023",119,20.034347826087
"486","2023",120,18.4751091703057
"487","2023",121,18.0480349344978
"488","2023",122,18.943231441048
"489","2023",123,20.2451754385965
"490","2023",124,18.3867256637168
"491","2023",125,18.3762114537445
"492","2023",126,18.7765217391304
"493","2023",127,18.6943231441048
"494","2023",128,19.1229074889868
"495","2023",129,19.3740088105727
"496","2023",130,17.5939393939394
"497","2023",131,16.0754385964912
"498","2023",132,14.8026200873362
"499","2023",133,14.4828193832599
"500","2023",134,15.4401746724891
"501","2023",135,15.9585152838428
"502","2023",136,15.991341991342
"503","2023",137,15.6759825327511
"504","2023",138,15.2043859649123
"505","2023",139,14.8842794759825
"506","2023",140,15.1440528634361
"507","2023",141,15.4978070175439
"508","2023",142,16.1881057268722
"509","2023",143,16.8758771929825
"510","2023",144,17.5194690265487
"511","2023",145,17.2116071428571
"512","2023",146,17.2379464285714
"513","2023",147,18.3656387665198
"514","2023",148,18.0455357142857
"515","2023",149,18.2461538461538
"516","2023",150,18.3690582959641
"517","2023",151,19.0017857142857
"518","2023",152,18.5882882882883
"519","2023",153,18.8964285714286
"520","2023",154,19.2036036036036
"521","2023",155,19.7420814479638
"522","2023",156,20.2420091324201
"523","2023",157,21.1801801801802
"524","2023",158,19.8674208144796
"525","2023",159,20.1067567567568
"526","2023",160,20.5058035714286
"527","2023",161,21.0165919282511
"528","2023",162,21.0886877828054
"529","2023",163,21.0059360730594
"530","2023",164,20.0292237442922
"531","2023",167,25.752967129936
"532","2023",168,18.8261774813018
